Day,Spread,Pred_Total,Away Money Line,Home Money Line,Year,Week,O/U,prev_TE allowed_Favorite,prev_TE allowed_Underdog,prev_RB allowed_Favorite,prev_RB allowed_Underdog,prev_K allowed_Favorite,prev_K allowed_Underdog,prev_QB allowed_Favorite,prev_QB allowed_Underdog,prev_Total FPts allowed_Favorite,prev_Total FPts allowed_Underdog
2.0,-0.013740053690051695,0.029031603036523315,0.011861634225923068,-0.01122345180197649,1.0,0.0,Over,0.023493456993930163,0.02147546587891385,0.02768909884530754,0.02412015184351071,0.024970427441414183,0.027655983831293196,0.02913713378470877,0.027707818149080223,0.028570269662157467,0.028454376466648484
2.0,-0.013740053690051695,0.025016594105940305,-0.014955973589207345,0.010392085001830084,1.0,0.0,Over,0.018051790697947306,0.021615443186529415,0.022778296068476235,0.021459298866320333,0.02595723127500959,0.02525754389106818,0.022252520034985512,0.026302233369385468,0.02437511645400518,0.026373390774719414
2.0,-0.013740053690051695,0.03150237776303594,0.013408803907565206,-0.0124705020021961,1.0,0.0,Over,0.022800468175443823,0.02749080649302471,0.026093087942837365,0.026086434121289047,0.024713000354389295,0.026001717379370872,0.030531490929504905,0.027911658366048944,0.029775720551999122,0.028434485096057848
2.0,-0.013740053690051695,0.025943134628382537,-0.011861634225923068,-0.00872935140153727,1.0,0.0,Over,0.024436376205968946,0.019792054574168803,0.028812533944326126,0.022864453422479544,0.02840278860174603,0.025093267182833594,0.02711008955073215,0.026532694510212042,0.028431323011980036,0.02675453510152062
2.0,-0.018320071586735594,0.02563428778756846,0.017018866498063532,-0.015795969202781725,1.0,0.0,Under,0.01694225122354022,0.026636208193898118,0.024064712882841826,0.027345802224209525,0.025746999153939264,0.025011128828716298,0.026837134771609403,0.02824251841971086,0.02784686488028129,0.02872158082273928
2.0,-0.02748010738010339,0.026251981469196616,0.02269182199741804,-0.021615536803806575,1.0,0.0,Under,0.023883499880837773,0.019257930637214683,0.02503121580616601,0.022696982485349456,0.024884618412405884,0.02468257541224712,0.026877367990497447,0.023133582832476185,0.027267393101798026,0.02462753342785654
2.0,-0.04809018791518094,0.026869675150824772,0.03867924204105348,-0.041568340007320334,1.0,0.0,Under,0.02091841657551099,0.024602853620114173,0.023594983921579698,0.028561801359347303,0.024026528122322924,0.02607892743224113,0.022961729128717752,0.028144401300349047,0.02537746934172412,0.029240864760047804
2.0,-0.0068700268450258475,0.02964929671815147,-0.012377357453137113,0.008313668001464066,1.0,0.0,Under,0.028079301033203122,0.023700368347329626,0.027299081465350497,0.022972208627047307,0.02956121049335803,0.022670185736373395,0.028203880883835318,0.024577197503396448,0.029889447761875194,0.025139850802193234
2.0,-0.013740053690051695,0.03181122460385002,0.013408803907565206,-0.0124705020021961,1.0,0.0,Over,0.024697667071955594,0.024294903543359937,0.025984552084363916,0.025787855458477445,0.02820886019618728,0.0233683617463704,0.027403160939298926,0.02732295564987809,0.028632886751574913,0.027823994182999627
2.0,-0.04122016107015509,0.027796215673267004,0.030943393632842785,-0.033254672005856266,1.0,0.0,Under,0.02189541720485239,0.019405275171546856,0.025957862938837666,0.020355058225084106,0.02595723127500959,0.019836412519326718,0.026857645824375852,0.02352300891862538,0.027669561666907882,0.023675589263876123
0.0,-0.013740053690051695,0.030884684081407782,-0.015987420043635438,0.01122345180197649,1.0,0.0,Over,0.022573258726759783,0.023262018357691417,0.024139442490315348,0.027070576082511677,0.022524870114677742,0.024395091172836586,0.024056703791788207,0.02640643527134336,0.025898159687109547,0.027872760123802482
0.0,-0.013740053690051695,0.026251981469196616,-0.014955973589207345,0.010392085001830084,1.0,0.0,Under,0.023387425917877604,0.019084800809374386,0.02718200508030865,0.027649384998688364,0.025013331955918327,0.02468257541224712,0.024997845559110294,0.026509876575476734,0.02735820226516451,0.02773223721543638
3.0,-0.004580017896683899,0.025016594105940305,-0.010830187771494975,-0.009560718201683676,1.0,1.0,Over,0.013329620989463923,0.01738665505119612,0.016654026808384435,0.0161466003129406,0.030891250442986615,0.036140875811609754,0.018964834942517127,0.02637753255401197,0.023558601114970757,0.03004421946906315
2.0,-0.025190098431761444,0.026251981469196616,0.020628929088561856,-0.020784170003660167,1.0,1.0,Over,0.012420783194727744,0.010903495540580618,0.028753106113620988,0.018682016891005654,0.010297083480995539,0.019713204988150778,0.03070346821808513,0.018132652136321953,0.029404141346038068,0.02175034292048848
2.0,-0.02748010738010339,0.02964929671815147,0.02166037554298995,-0.02244690360395298,1.0,1.0,Under,0.08724842829467294,0.019154789463182165,0.01722339524627792,0.007072477823023568,0.03775597276365031,0.04928301247037694,0.056010951785304325,0.015577043445967853,0.044915535502492276,0.019997702341258288
2.0,-0.013740053690051695,0.02995814355896555,0.014955973589207345,-0.01371755220241571,1.0,1.0,Under,0.025447458252612944,0.0,0.018789158450485004,0.027088924491958197,0.03432361160331846,0.03285534164691796,0.01571462196567975,0.022909206474245693,0.024379431567364725,0.025871614910142737
2.0,-0.020610080535077544,0.025943134628382537,-0.02289811128830366,0.01496460240263532,1.0,1.0,Over,0.01211783726314902,0.02033354573783953,0.01736573735575129,0.02882368320326587,0.0034323611603318464,0.029569807482226165,0.008740864025086928,0.02923738037417013,0.011138745952112518,0.032016856773719723
2.0,-0.004580017896683899,0.025943134628382537,-0.010830187771494975,-0.009560718201683676,1.0,1.0,Under,0.004241243042102156,0.01178756274657364,0.018077447903118146,0.04763914307206442,0.006864722320663693,0.029569807482226165,0.018680835750366286,0.022239880388676758,0.020536103935127555,0.029523560552220707
2.0,-0.05496021476020678,0.027487368832452928,0.046415090449264174,-0.051960425009150414,1.0,1.0,Over,0.008482486084204313,0.005009714167293797,0.04853865933041959,0.008406907600952545,0.010297083480995539,0.0,0.014389292402309167,0.003346630427844656,0.022522973908679304,0.007589887027210241
2.0,-0.016030062638393645,0.029031603036523315,0.016503143270849487,-0.01496460240263532,1.0,1.0,Over,0.00939132387894049,0.02681670524845503,0.04227560651359125,0.018548573913212758,0.02745888928265477,0.006571068329383592,0.03439545771604604,0.02780745646409105,0.040159321666190795,0.025768949771610424
2.0,-0.016030062638393645,0.03335545880792041,0.015987420043635438,-0.015380285802708523,1.0,1.0,Under,0.026356296047349115,0.007367226716608525,0.023628790172579628,0.050975217516886856,0.05835013972564139,0.022998739152842573,0.01621950941839235,0.034013934712093866,0.024885738201551655,0.038264763775829026
2.0,-0.03206012527678729,0.030575837240593706,0.02733333104234446,-0.02743510440483142,1.0,1.0,Under,0.004241243042102156,0.019154789463182165,0.022490053296792656,0.02201809133582809,0.044620695084314,0.03285534164691796,0.022183492453559966,0.03705632601013446,0.0278315222550029,0.03151819752941992
2.0,-0.025190098431761444,0.023472359901869914,-0.02578616136070232,0.016627336002928133,1.0,1.0,Under,0.0018176755894723528,0.02622732711112635,0.019643211107325233,0.038698463559940284,0.013729444641327386,0.013142136658767184,0.023887487606465,0.020536141261774027,0.0162785254203738,0.025226291182225344
2.0,-0.013740053690051695,0.029340449877337395,0.013408803907565206,-0.0124705020021961,1.0,1.0,Over,0.028476917568400196,0.00854598299126589,0.04014047487149069,0.012143310979153674,0.030891250442986615,0.029569807482226165,0.044209207578147246,0.035839369490918226,0.03763545980789532,0.026531605086421887
2.0,-0.018320071586735594,0.029340449877337395,0.017534589725277577,-0.016627336002928133,1.0,1.0,Over,0.0018176755894723528,0.05422278863423874,0.02505221126731334,0.026288266625200812,0.0,0.022998739152842573,0.049573636763218645,0.038851336875978415,0.040665628300377725,0.03422415725216444
2.0,-0.02977011632844534,0.029031603036523315,0.023723268451846136,-0.023278270404099386,1.0,1.0,Over,0.02211505300524696,0.03271048662174185,0.01252610563365667,0.06258475658486894,0.02745888928265477,0.022998739152842573,0.033385682810620834,0.03970320643942978,0.024878066888912462,0.039672742818557885
2.0,-0.0068700268450258475,0.026251981469196616,-0.01299622532579397,0.008812488081551911,1.0,1.0,Under,0.05210670023154078,0.012376940883902322,0.019358526888378486,0.029490898092230353,0.044620695084314,0.013142136658767184,0.023666599345903237,0.02546481516459979,0.029381127408120482,0.02285765977180128
0.0,-0.013740053690051695,0.026560828310010692,0.0144402503619933,-0.013301868802342506,1.0,1.0,Over,0.014541404715778822,0.0,0.018646816341011632,0.026288266625200812,0.03775597276365031,0.013142136658767184,0.026254147541055324,0.014147119535888774,0.02847591251669536,0.017086412341449142
3.0,-0.004580017896683899,0.02439890042431215,-0.010830187771494975,-0.009560718201683676,1.0,2.0,Under,0.03938297110523431,0.010019428334587594,0.015942316261017577,0.019749560713348834,0.020594166961991078,0.045997478305685145,0.036257230197923755,0.005537152162433886,0.032672120530335545,0.01684441594348012
2.0,-0.020610080535077544,0.02964929671815147,-0.022176098770203996,0.015380285802708523,1.0,2.0,Over,0.009088377947361765,0.0,0.0113873687578697,0.038965349515526077,0.0034323611603318464,0.04271194414099335,0.0072893125985381965,0.03203638036836748,0.016692776302890386,0.038008100929498245
2.0,-0.04580017896683899,0.025943134628382537,0.03434716693245549,-0.037411506006588297,1.0,2.0,Over,0.05271259209469823,0.03654144451437828,0.0301765272083547,0.014812170535011625,0.024026528122322924,0.04271194414099335,0.04127454925925524,0.024612945601148423,0.039300134650600844,0.029068900653006182
2.0,-0.009160035793367797,0.029031603036523315,-0.01289308068035116,0.00872935140153727,1.0,2.0,Under,0.07270702357889412,0.015618520639210072,0.031884632522035154,0.01788135902424827,0.030891250442986615,0.022998739152842573,0.04392520838599641,0.02357853255981462,0.04385689435828324,0.02386964470876264
2.0,-0.011450044741709747,0.027796215673267004,-0.013924527134779253,0.009560718201683676,1.0,2.0,Under,0.011208999468412844,0.022101680149825574,0.03757831690097001,0.029891227025609042,0.006864722320663693,0.026284273317534367,0.022719935372067106,0.03605233688178106,0.028729065833788828,0.03585946624450056
2.0,-0.02748010738010339,0.026560828310010692,0.02269182199741804,-0.02244690360395298,1.0,2.0,Under,0.046350727531545004,0.016502587845203094,0.008967552896822387,0.009207565467709929,0.030891250442986615,0.006571068329383592,0.032691462563141004,0.026499228205933596,0.026665482733845114,0.018377059797283928
2.0,-0.02748010738010339,0.029340449877337395,0.021969809479318377,-0.022862587004026182,1.0,2.0,Over,0.027568079773664017,0.04449804936831549,0.007401789692615304,0.025887937691822117,0.01716180580165923,0.013142136658767184,0.03019858076537253,0.025130152121815325,0.02609780559854462,0.025380288890023812
2.0,-0.016030062638393645,0.029031603036523315,0.016503143270849487,-0.01496460240263532,1.0,2.0,Over,0.008785432015783039,0.02386981456181162,0.011814395086289814,0.03082532787015933,0.024026528122322924,0.029569807482226165,0.02290926816683433,0.02780745646409105,0.022216121403111466,0.02793225090496987
2.0,-0.016030062638393645,0.02563428778756846,0.015987420043635438,-0.015380285802708523,1.0,2.0,Over,0.05453026768417059,0.01827072225718914,0.03003418509888133,0.03055844191457353,0.020594166961991078,0.03285534164691796,0.0311768002050032,0.015333652142124605,0.03093840387387726,0.02122235077946516
2.0,-0.04580017896683899,0.025943134628382537,0.03867924204105348,-0.037411506006588297,1.0,2.0,Over,0.018479701826302253,0.05363341049691006,0.011245026648396328,0.020283332624520423,0.030891250442986615,0.052568546635068734,0.015872399294652437,0.04536205425378529,0.018741016777555703,0.04217337226423778
2.0,-0.016030062638393645,0.025016594105940305,0.016399998625406677,-0.014881465722620679,1.0,2.0,Over,0.00939132387894049,0.014145075295888368,0.03814768533886349,0.009874780356674417,0.03432361160331846,0.009856602494075389,0.03881322292728131,0.017585021702674647,0.03858670257515562,0.015861763903242274
2.0,-0.018320071586735594,0.02872275619570924,-0.020628929088561856,0.014133235602488914,1.0,2.0,Under,0.013329620989463923,0.009724739265923252,0.03074589564624819,0.01507905649059742,0.03432361160331846,0.006571068329383592,0.030514135423317906,0.008214456504709611,0.027555354999991847,0.015143107933516085
2.0,-0.0068700268450258475,0.03150237776303594,0.010830187771494975,-0.010392085001830084,1.0,2.0,Under,0.013935512852621372,0.04361398216232247,0.03159994830308841,0.016947258179697985,0.04805305624464585,0.006571068329383592,0.017891949105502847,0.02823339124581673,0.027862207505559684,0.025284956975672377
2.0,-0.013740053690051695,0.027178521991638848,0.013924527134779253,-0.01371755220241571,1.0,2.0,Under,0.006361864563153236,0.007956604853937208,0.01836213212206489,0.022418420269206783,0.044620695084314,0.022998739152842573,0.016440397678954114,0.03799946731252705,0.025399716148377785,0.03174552747902718
2.0,-0.02977011632844534,0.027796215673267004,0.022176098770203996,-0.022031220203879775,1.0,2.0,Over,0.04150359262628539,0.0,0.026048606033626936,0.029490898092230353,0.03775597276365031,0.04271194414099335,0.029283472257330936,0.019167065177655755,0.03228088358573655,0.026252942567548468
0.0,-0.013740053690051695,0.03335545880792041,0.013511948553008015,-0.01255363868221074,1.0,2.0,Over,0.010300161673676667,0.03948833520102169,0.01252610563365667,0.03723059080421841,0.03432361160331846,0.013142136658767184,0.019438166929435192,0.03796904339954665,0.023750383930950657,0.035698135312521216
3.0,-0.03435013422512924,0.02841390935489516,0.030943393632842785,-0.03159193840556345,1.0,3.0,Under,0.0296887012947151,0.025343259905133326,0.01152971086734307,0.0217512053802423,0.01716180580165923,0.03285534164691796,0.04572386993628505,0.01469474996953608,0.03524201026446619,0.027118263020892243
2.0,-0.0068700268450258475,0.02964929671815147,-0.01289308068035116,0.008313668001464066,1.0,3.0,Over,0.019691485552617155,0.012376940883902322,0.0217783427494258,0.011609539067982084,0.03432361160331846,0.04928301247037694,0.01773417177653016,0.017889260832478705,0.02276078460049438,0.0195650421145864
2.0,-0.016030062638393645,0.02964929671815147,-0.01856603617970567,0.013052458762298585,1.0,3.0,Under,0.02938575536313637,0.007367226716608525,0.016084658370490952,0.04029977929345505,0.03432361160331846,0.022998739152842573,0.04165321484878969,0.03577852166495741,0.03490447250834157,0.032126855136432916
2.0,-0.016030062638393645,0.027796215673267004,0.016503143270849487,-0.014548919002562116,1.0,3.0,Over,0.00999721574209794,0.01738665505119612,0.007259447583141933,0.036563375915253916,0.01716180580165923,0.013142136658767184,0.018081281900270075,0.007240891289336619,0.019546504604671278,0.019088382542829237
2.0,-0.016030062638393645,0.02532544094675438,0.017018866498063532,-0.016627336002928133,1.0,3.0,Under,0.015753188442093728,0.004420336029965115,0.016796368917857806,0.03149254275912382,0.0,0.019713204988150778,0.01126530128864994,0.005293760858590638,0.013171643801499445,0.02162567810941353
2.0,-0.018320071586735594,0.024707747265126225,0.017534589725277577,-0.016627336002928133,1.0,3.0,Over,0.004847134905259608,0.00913536112859457,0.03401976416413572,0.026822038536372404,0.030891250442986615,0.022998739152842573,0.023540377482725083,0.018041380397380735,0.02298325266703106,0.0249916280084372
2.0,-0.004580017896683899,0.024707747265126225,-0.011861634225923068,-0.00872935140153727,1.0,3.0,Over,0.008785432015783039,0.050981208878931,0.03658192213465641,0.01027510929005311,0.013729444641327386,0.019713204988150778,0.007825755517045337,0.02004935865408753,0.017705389571264246,0.019939036547811255
2.0,-0.013740053690051695,0.02995814355896555,-0.016709432561735103,0.01122345180197649,1.0,3.0,Over,0.044835997873651376,0.04980245260427363,0.012241421414709925,0.04016633631566215,0.020594166961991078,0.026284273317534367,0.01678750780269403,0.03945981513558654,0.01831142326976073,0.039650743146015244
2.0,-0.03435013422512924,0.029340449877337395,0.02836477749677255,-0.029097838005124232,1.0,3.0,Over,0.0075736482894681375,0.01502914250188139,0.039998132762017316,0.03175942871470961,0.030891250442986615,0.019713204988150778,0.022088826056176354,0.028841869505424854,0.03298664434854258,0.033791497025492556
2.0,-0.016030062638393645,0.026560828310010692,-0.01856603617970567,0.0124705020021961,1.0,3.0,Under,0.00939132387894049,0.0,0.03715129057254989,0.0318928716925025,0.01716180580165923,0.029569807482226165,0.016156398486803277,0.020840380391578085,0.02230050584214262,0.028342911459099115
2.0,-0.04351017001849704,0.026869675150824772,0.038163518813839434,-0.036580139206441896,1.0,3.0,Under,0.008482486084204313,0.050981208878931,0.03672426424412978,0.027622696403129785,0.030891250442986615,0.006571068329383592,0.025812371019931796,0.038790489050017606,0.023957509372208946,0.03629945969535333
2.0,-0.0068700268450258475,0.027487368832452928,-0.01289308068035116,0.00872935140153727,1.0,3.0,Under,0.05998329445258765,0.04390867123098681,0.019643211107325233,0.036563375915253916,0.01716180580165923,0.04271194414099335,0.029788359710043538,0.028020423854953895,0.028069332946817977,0.035500138259637465
2.0,-0.016030062638393645,0.03335545880792041,0.01712201114350634,-0.015380285802708523,1.0,3.0,Over,0.03029459315787255,0.008251293922601547,0.03458913260202921,0.07152543609699308,0.02745888928265477,0.029569807482226165,0.020889718355983924,0.03027179341550393,0.031314298193197865,0.03750944168519844
2.0,-0.016030062638393645,0.02995814355896555,0.015471696816421392,-0.01496460240263532,1.0,3.0,Over,0.02423567452629804,0.0,0.06021071230723603,0.015345942446183215,0.03432361160331846,0.009856602494075389,0.0331963500158536,-0.0034683260797662794,0.03706778267259482,0.009173863450280205
0.0,-0.016030062638393645,0.026251981469196616,0.015987420043635438,-0.014548919002562116,1.0,3.0,Under,0.026356296047349115,0.016502587845203094,0.018931500559958375,0.013611183734875546,0.013729444641327386,0.055854080799760536,0.020826607424394846,0.029419923852052568,0.019791986609125546,0.032464183448753375
3.0,-0.016030062638393645,0.026251981469196616,-0.019494337988690952,0.014133235602488914,1.0,4.0,Over,0.015753188442093728,0.013850386227224027,0.01167205297681644,0.03776436271539,0.01716180580165923,0.019713204988150778,0.028463030146672955,0.0275336412472674,0.02467861276029337,0.03142286561506849
2.0,-0.016030062638393645,0.029340449877337395,0.016503143270849487,-0.016627336002928133,1.0,4.0,Over,0.0036353511789447056,0.012376940883902322,0.0207819479831122,0.014144955646047137,0.041188333923982155,0.026284273317534367,0.04083277273813171,0.012504228234946851,0.030907718623320476,0.016287090905733284
2.0,-0.016030062638393645,0.02841390935489516,-0.020216350506790617,0.013301868802342506,1.0,4.0,Over,0.022599103801547595,0.02976359593509844,0.026158487469853997,0.018415130935419858,0.025522957142262912,0.01642767082345898,0.026174963044077158,0.0300892499376215,0.02757684066859459,0.0288489039275798
2.0,-0.04122016107015509,0.030884684081407782,0.030943393632842785,-0.033254672005856266,1.0,4.0,Under,0.028779863499978922,0.033299864759070534,0.013522500399970267,0.030424998936780637,0.006864722320663693,0.036140875811609754,0.02789503176237128,0.036295728185624314,0.02565286946547125,0.03331483745373539
2.0,-0.011450044741709747,0.027178521991638848,0.012377357453137113,-0.011639135202049693,1.0,4.0,Over,0.013632566921042647,0.04773962912362324,0.016084658370490952,0.018281687957626958,0.05491777856530954,0.036140875811609754,0.02309860096160156,0.02366980429875584,0.02882112158545918,0.02715492914179664
2.0,-0.04580017896683899,0.02964929671815147,-0.06188678726568557,0.033254672005856266,1.0,4.0,Under,0.020297377415774608,0.05923250280153255,0.03103057986519493,0.04029977929345505,0.03432361160331846,0.022998739152842573,0.026254147541055324,0.026347108641031566,0.02602109247215266,0.029743557277647093
2.0,-0.016030062638393645,0.027178521991638848,0.017018866498063532,-0.016627336002928133,1.0,4.0,Under,0.0075736482894681375,0.016797276913867436,0.009963947663135986,0.03349418742601728,0.013729444641327386,0.03285534164691796,0.03748789336391073,0.016915695617105715,0.029174001966862192,0.024756964834649058
2.0,-0.02748010738010339,0.023781206742683993,0.02269182199741804,-0.02244690360395298,1.0,4.0,Over,0.013026675057885195,0.010019428334587594,0.03601255369676292,0.033093858492638586,0.013729444641327386,0.026284273317534367,0.013316406565294887,0.01229126084408401,0.019308693912856202,0.021515679746700336
2.0,-0.018320071586735594,0.027487368832452928,0.017018866498063532,-0.016627336002928133,1.0,4.0,Under,0.020297377415774608,0.050981208878931,0.006263052816828335,0.013744626712668446,0.0034323611603318464,0.022998739152842573,0.01745017258437932,0.04378001077880418,0.012757392918982861,0.03339550291972506
2.0,-0.016030062638393645,0.031193530922221862,0.016812577207177912,-0.016627336002928133,1.0,4.0,Over,0.00999721574209794,0.005599092304622479,0.03658192213465641,0.05164243240585135,0.024026528122322924,0.01642767082345898,0.03474256783978595,0.018071804310361143,0.032879245971593835,0.027968917025874264
2.0,-0.011450044741709747,0.028105062514081083,-0.0144402503619933,0.00997640160175688,1.0,4.0,Under,0.0027265133842085294,0.02328043642448294,0.012383763524183296,0.019616117735555934,0.0034323611603318464,0.01642767082345898,0.01192796607033523,0.019075793438714538,0.015212212963525564,0.020914355363868223
2.0,-0.011450044741709747,0.02563428778756846,-0.014130816425664872,0.009560718201683676,1.0,4.0,Over,0.03635351178944706,0.0020628234806503868,0.019216184778905118,0.018948902846591446,0.0,0.022998739152842573,0.0134110729626785,0.013690760841182684,0.013693293060964768,0.023576315741527465
2.0,-0.03206012527678729,0.02995814355896555,0.026301884587916366,-0.025772370804538605,1.0,4.0,Under,0.022599103801547595,0.03654144451437828,0.026158487469853997,0.0318928716925025,0.025522957142262912,0.019713204988150778,0.026174963044077158,0.022939630387226097,0.02757684066859459,0.027528923575021496
0.0,-0.025190098431761444,0.02872275619570924,0.020628929088561856,-0.020784170003660167,1.0,4.0,Under,0.049986078710489705,0.005599092304622479,0.024909869157839964,0.020817104535692015,0.04805305624464585,0.029569807482226165,0.05604250725109887,0.026042869511227505,0.05270958914391536,0.028313578562375596
3.0,-0.013740053690051695,0.027487368832452928,-0.016503143270849487,0.011639135202049693,1.0,5.0,Under,0.004544188973680883,0.0,0.05964134386934255,0.031092213825745126,0.03775597276365031,0.052568546635068734,0.0236350438801087,0.03343588036546615,0.02860632483156169,0.035668802415797694
2.0,-0.03435013422512924,0.027487368832452928,0.02681760781513041,-0.026603737604685013,1.0,5.0,Over,0.003029459315787255,0.1049093084445054,0.027329685018887277,0.02482039386947894,0.01716180580165923,0.022998739152842573,0.005743094774605852,0.04463188034225555,0.014897689145318534,0.0402007349595812
2.0,-0.016030062638393645,0.026251981469196616,0.017018866498063532,-0.016627336002928133,1.0,5.0,Over,0.0018176755894723528,0.020038856669175188,0.0217783427494258,0.013210854801496856,0.03775597276365031,0.013142136658767184,0.025023484375068353,0.018710706482949667,0.029902776667585805,0.019213047353904188
2.0,-0.011450044741709747,0.02872275619570924,0.011861634225923068,-0.01122345180197649,1.0,5.0,Under,0.03574761992628961,0.021983159890022138,0.013095474071550152,0.02452307665981678,0.07207958436696878,0.024431155043941208,0.03499501156614225,0.025236350593062555,0.03677627279230537,0.02636148001450687
2.0,-0.011450044741709747,0.027487368832452928,0.01289308068035116,-0.012054818602122897,1.0,5.0,Over,0.012723729126306472,0.021512302012496893,0.026048606033626936,0.031092213825745126,0.044620695084314,0.019713204988150778,0.02669592406217885,0.0239740434285599,0.028353171514468225,0.025174958612959188
2.0,-0.03435013422512924,0.030575837240593706,-0.036203770550426055,0.022862587004026182,1.0,5.0,Under,0.007876594221046864,0.040077713338350376,0.015799974151544206,0.025487608758443428,0.024026528122322924,0.019713204988150778,0.023824376674875924,0.0464268912080995,0.022975581354391865,0.0323835179827637
2.0,-0.03435013422512924,0.02964929671815147,0.0288805007239866,-0.029097838005124232,1.0,5.0,Over,0.046350727531545004,0.012671629952566663,0.008825210787349018,0.04376929671607038,0.0034323611603318464,0.013142136658767184,0.025023484375068353,0.026590499944874814,0.021694472143646143,0.02925223125752817
2.0,-0.03435013422512924,0.027487368832452928,0.0288805007239866,-0.028682154605051028,1.0,5.0,Over,0.007270702357889411,0.0011787562746573641,0.02505221126731334,0.042968638849313005,0.051485417404977696,0.022998739152842573,0.010791969301731876,0.019410456481499003,0.02421833400194161,0.026971598537274658
2.0,-0.013740053690051695,0.027796215673267004,-0.015987420043635438,0.01122345180197649,1.0,5.0,Over,0.0,0.043319293093658125,0.03330805361676887,0.017614473068662474,0.020594166961991078,0.013142136658767184,0.02966213784686539,0.019775543437263877,0.025775610467698388,0.02023969873922731
2.0,-0.011450044741709747,0.03304661196710633,-0.014955973589207345,0.010392085001830084,1.0,5.0,Over,0.015147296578936275,0.021983159890022138,0.019927895326271972,0.02452307665981678,0.030891250442986615,0.024431155043941208,0.024234597730204914,0.025236350593062555,0.024916423452108438,0.02636148001450687
2.0,-0.009160035793367797,0.02872275619570924,-0.013408803907565206,0.00872935140153727,1.0,5.0,Under,0.022599103801547595,0.06011657000752556,0.026158487469853997,0.017347587113076678,0.025522957142262912,0.022998739152842573,0.026174963044077158,0.04009871730817506,0.02757684066859459,0.03536814022438164
2.0,-0.025190098431761444,0.029340449877337395,0.019597482634133762,-0.01995280320351376,1.0,5.0,Under,0.019388539621038432,0.021217612943832554,0.015230605713650721,0.014411841601632934,0.03432361160331846,0.006571068329383592,0.015872399294652437,0.033709695582289805,0.019239652099103437,0.025394955338385573
2.0,-0.02977011632844534,0.028105062514081083,0.02578616136070232,-0.0249410040043922,1.0,5.0,Over,0.022599103801547595,0.0,0.026158487469853997,0.016413486268526397,0.025522957142262912,0.03285534164691796,0.026174963044077158,0.019349608655538194,0.02757684066859459,0.021127018865113725
2.0,-0.013740053690051695,0.02964929671815147,0.014955973589207345,-0.01371755220241571,1.0,5.0,Over,0.004544188973680883,0.021512302012496893,0.029464816660987846,0.0320263146702954,0.024026528122322924,0.036140875811609754,0.02940969412050909,0.036174032533702695,0.030892375998042086,0.035595470173988904
0.0,-0.03206012527678729,0.028105062514081083,0.0288805007239866,-0.027850787804904624,1.0,5.0,Under,0.002423567452629804,0.03418393196506356,0.025194553376786707,0.02055021858010622,0.010297083480995539,0.022998739152842573,0.03073502368387967,0.044114673821588644,0.022545987846596893,0.03835276246599958
3.0,-0.03435013422512924,0.02872275619570924,0.0288805007239866,-0.029097838005124232,1.0,6.0,Under,0.012723729126306472,0.008251293922601547,0.02505221126731334,0.0161466003129406,0.041188333923982155,0.01642767082345898,0.029157250394152786,0.016641880400282062,0.03516529713807423,0.022124337353713334
2.0,-0.013740053690051695,0.027487368832452928,-0.014955973589207345,0.010392085001830084,1.0,6.0,Under,0.010906053536834118,0.000884067205993023,0.039855790652543945,0.010942324179017596,0.03775597276365031,0.022998739152842573,0.019375055997846113,0.04289771730237241,0.029066603589913448,0.03413615856199389
2.0,-0.009160035793367797,0.02964929671815147,0.01134591099870902,-0.010807768401903287,1.0,6.0,Over,0.010906053536834118,0.012671629952566663,0.021493658530479055,0.046571599249721235,0.03432361160331846,0.026284273317534367,0.01905950133990074,0.01347779345031984,0.025883008844647133,0.025504953701098766
2.0,-0.013740053690051695,0.02409005358349807,-0.016193709334521057,0.010807768401903287,1.0,6.0,Under,0.022599103801547595,0.03241579755307751,0.026158487469853997,0.042701752893727206,0.025522957142262912,0.036140875811609754,0.026174963044077158,0.026347108641031566,0.02757684066859459,0.03476681584154952
2.0,-0.05038019686352289,0.02872275619570924,0.04125785817712371,-0.0498820080087844,1.0,6.0,Over,0.08179540152625588,0.03565737730838526,0.04498010659358531,0.020283332624520423,0.030891250442986615,0.013142136658767184,0.04297854441216027,0.04222839121680348,0.04048151679703702,0.03353483417916177
2.0,-0.011450044741709747,0.02841390935489516,-0.0144402503619933,0.00997640160175688,1.0,6.0,Over,0.0075736482894681375,0.007072537647944184,0.0103909739915561,0.018415130935419858,0.03432361160331846,0.003285534164691796,0.02852614107826203,0.014390510839732022,0.022047352525049156,0.020628359620813923
2.0,-0.004580017896683899,0.030884684081407782,-0.010830187771494975,-0.00872935140153727,1.0,6.0,Under,0.008785432015783039,0.027700772454448054,0.015657632042070838,0.0160131573351477,0.02745888928265477,0.013142136658767184,0.011612411412389854,0.0449361194720596,0.016286196733013,0.03319750586684132
2.0,-0.018320071586735594,0.02995814355896555,0.017534589725277577,-0.016627336002928133,1.0,6.0,Over,0.017873809963144804,0.05186527608492402,0.02419815861047311,0.04203453800476272,0.02745888928265477,0.026284273317534367,0.03430079131866242,0.024886760817972076,0.032672120530335545,0.03133486692489793
