,Day,Spread,Pred_Total,Away Money Line,Home Money Line,Year,Week,prev_TE allowed_Favorite,prev_TE allowed_Underdog,prev_RB allowed_Favorite,prev_RB allowed_Underdog,prev_K allowed_Favorite,prev_K allowed_Underdog,prev_QB allowed_Favorite,prev_QB allowed_Underdog,prev_Total FPts allowed_Favorite,prev_Total FPts allowed_Underdog,Model_Preds,True_Gold,Model_Correct
908,2.0,-0.025190098431761444,0.030266990399779627,-0.024754714906274226,0.018290069603220948,3.0,9.0,0.029082809431557645,0.06453690603749067,0.022205369077845916,0.053644077072744815,0.006864722320663693,0.022998739152842573,0.02593859288310995,0.040768043393743986,0.02559917027699688,0.04157938110558655,Under,Under,1
884,2.0,-0.0045800178966838995,0.027178521991638848,-0.010830187771494977,-0.00872935140153727,3.0,7.0,0.01605613437367245,0.016502587845203094,0.005978368597881592,0.02588793769182212,0.01716180580165923,0.04928301247037694,0.03190257591827756,0.029298228200130942,0.02371202736775468,0.03254484891474305,Under,Under,1
1258,2.0,-0.029770116328445336,0.02872275619570924,0.02723018639690165,-0.028017061164933903,4.0,15.0,0.03605056585786833,0.006777848579279842,0.023059421734686142,0.03856502058214738,0.03432361160331846,0.019713204988150775,0.060397161530745064,0.029419923852052568,0.0401516503535516,0.033527500954980895,Under,Under,1
424,2.0,-0.03206012527678729,0.027487368832452928,0.029911947178414687,-0.029097838005124232,1.0,11.0,0.006664810494731961,0.0041256469613007735,0.01992789532627197,0.03949912142669767,0.013729444641327386,0.019713204988150775,0.01019241545163566,0.04320195643217647,0.014176585757234112,0.03750944168519844,Over,Over,1
573,2.0,-0.05496021476020678,0.02563428778756846,0.06704401953782603,-0.06858776101207854,2.0,3.0,0.035747619926289616,0.030942352209755806,0.034731474711502584,0.02909056915885166,0.051485417404977696,0.013142136658767184,0.03108213380761958,0.03358799993036818,0.03528803814030136,0.027638921937734685,Under,Over,0
532,2.0,-0.03893015212181314,0.02656082831001069,0.033006286541698966,-0.02951352140519744,2.0,1.0,0.01878264775788098,0.033594553827734866,0.017365737355751292,0.01721414413528378,0.013729444641327386,0.04271194414099335,0.029315027723125477,0.02379149995067746,0.021778856582677298,0.02557095271872668,Over,Under,0
123,2.0,-0.03664014317347119,0.025943134628382537,0.03094339363284278,-0.029929204805270636,0.0,8.0,0.005755972699995784,0.021983159890022138,0.038290027448336865,0.024523076659816782,0.04118833392398216,0.024431155043941208,0.04594475819684682,0.025236350593062555,0.04235331708100083,0.026361480014506868,Over,Over,1
168,2.0,-0.04580017896683899,0.025943134628382537,0.008793024517236932,-0.012373640944457616,0.0,11.0,0.023629782663140586,0.035657377308385266,0.022490053296792656,0.02055021858010622,0.03432361160331846,0.03285534164691796,0.03878166746148677,0.01819349996228277,0.037811899998596826,0.02473496516210642,Over,Under,0
327,2.0,-0.018320071586735598,0.027487368832452928,0.017018866498063532,-0.016627336002928133,1.0,4.0,0.02029737741577461,0.050981208878931004,0.006263052816828335,0.013744626712668444,0.0034323611603318464,0.022998739152842573,0.01745017258437932,0.04378001077880418,0.01275739291898286,0.03339550291972506,Over,Under,0
344,2.0,-0.025190098431761444,0.029340449877337395,0.01959748263413376,-0.01995280320351376,1.0,5.0,0.019388539621038432,0.021217612943832558,0.01523060571365072,0.014411841601632934,0.03432361160331846,0.006571068329383592,0.015872399294652437,0.033709695582289805,0.01923965209910344,0.025394955338385573,Under,Under,1
493,2.0,-0.02748010738010339,0.02872275619570924,0.023207545224632087,-0.0249410040043922,1.0,15.0,0.002726513384208529,0.02563794897379766,0.02291707962521277,0.032560086581466995,0.027458889282654768,0.03942640997630156,0.01637728674736504,0.01764586952863546,0.018250052768647163,0.023722980225145057,Under,Over,0
1062,2.0,-0.02748010738010339,0.02686967515082477,0.02227924341564681,-0.022446903603952982,4.0,2.0,0.016964972168408626,0.015913209707874416,0.02775671134730739,0.06778903271879194,0.006864722320663693,0.03614087581160976,0.0160932875552142,0.03443986949381955,0.02374271261831146,0.044212008586522265,Over,Under,0
615,2.0,-0.016030062638393645,0.023781206742683997,-0.01908175940691972,0.014133235602488912,2.0,6.0,0.022599103801547598,0.034773310102392235,0.026158487469854,0.01574627137956191,0.025522957142262912,0.013142136658767184,0.02617496304407716,0.02519099994777613,0.02757684066859459,0.024844963524819613,Over,Under,0
720,3.0,-0.011450044741709749,0.025016594105940305,-0.014955973589207344,0.011223451801976491,2.0,14.0,0.0003029459315787255,0.005893781373286821,0.0103909739915561,0.03069188489236643,0.0,0.003285534164691796,-0.0003155546579453765,0.014268815187810396,0.003950726009185914,0.01781240153535621,Under,Under,1
208,3.0,-0.0045800178966838995,0.02563428778756846,0.008376530374938537,-0.01185050341872016,0.0,14.0,0.010300161673676669,0.02239636921848992,0.027472027128360648,0.02188464835803519,0.006864722320663693,0.019713204988150775,0.025717704622548184,0.031154086891935707,0.025085192330170755,0.030938872819130443,Over,Over,1
371,2.0,-0.009160035793367795,0.02872275619570924,0.010830187771494977,-0.010392085001830084,1.0,7.0,0.0,0.02652201617979069,0.0465458697977924,0.02615482364740792,0.03089125044298661,0.01642767082345898,0.016061732089419658,0.03276655427989722,0.02760905418846622,0.026450939620432216,Under,Under,1
534,2.0,-0.03435013422512924,0.02439890042431215,0.030427670405628736,-0.027019421004758216,2.0,1.0,0.002726513384208529,0.0474449400549589,0.018077447903118143,0.0077396927119880565,0.0,0.009856602494075387,-0.0047333198691806464,0.023913195602599087,0.008246661087135645,0.022483665338576427,Under,Under,1
63,3.0,-0.02290008948341949,0.024707747265126225,0.018566036179705668,-0.018290069603220948,0.0,4.0,0.0,0.020922923875168208,0.06818187043774482,0.014278398623840038,0.02059416696199108,0.022998739152842573,0.021678605000847364,0.028933141244366068,0.0342677535592883,0.026736935363486515,Over,Over,1
1068,2.0,-0.029770116328445336,0.027178521991638848,0.024961004197159846,-0.02502414068440684,4.0,2.0,0.0284769175684002,0.053928099565574414,0.00569368437893485,0.028289911292094273,0.01716180580165923,0.013142136658767184,0.02940969412050909,0.03681293470629121,0.026481371230504414,0.03413615856199389,Under,Over,0
588,0.0,-0.016030062638393645,0.02532544094675438,-0.01908175940691972,0.014133235602488912,2.0,4.0,0.024841566389455488,0.0114928736779093,0.0257639218146802,0.021350876446863603,0.02059416696199108,0.01642767082345898,0.015872399294652437,0.03507877166640808,0.021080767132510468,0.031224868562184743,Over,Under,0
932,3.0,-0.05496021476020678,0.037679314579317495,0.051572322721404634,-0.0498820080087844,3.0,11.0,0.004544188973680883,0.007072537647944185,0.020354921654692087,0.03589616102628943,0.0034323611603318464,0.03942640997630156,0.0013253295633705812,0.02254411951848082,0.0109853196993286,0.024133640779274303,Over,Under,0
561,2.0,-0.04122016107015509,0.029649296718151467,0.042289304631551804,-0.038242872806734704,2.0,3.0,0.04089770076312794,0.007072537647944185,0.02291707962521277,0.030024670003401945,0.051485417404977696,0.03942640997630156,0.03177635405509941,0.0316408694996222,0.03284856072103705,0.034356155287420274,Under,Over,0
925,2.0,-0.020610080535077544,0.02532544094675438,0.01908175940691972,-0.016627336002928133,3.0,10.0,0.013935512852621372,0.01414507529588837,0.024340500719946482,0.032826972537052794,0.027458889282654768,0.026284273317534367,0.03165013219192126,0.02284835864828488,0.030938403873877262,0.02512362604369303,Over,Over,1
101,2.0,-0.018320071586735598,0.029649296718151467,0.015987420043635438,-0.014548919002562116,0.0,6.0,0.016662026236829903,0.021983159890022138,0.03942876432412383,0.024523076659816782,0.03089125044298661,0.024431155043941208,0.030924356478646893,0.025236350593062555,0.03221951308462298,0.026361480014506868,Over,Over,1
528,2.0,-0.018320071586735598,0.02872275619570924,0.018050312952491626,-0.015795969202781725,2.0,1.0,0.00999721574209794,0.010608806471916277,0.04626118557884565,0.01948267475776304,0.03089125044298661,0.01642767082345898,0.016850618734283104,0.01612467387961516,0.02945016922187325,0.017233076825066734,Over,Over,1
952,2.0,-0.011450044741709749,0.02872275619570924,0.012893080680351159,-0.011223451801976491,3.0,12.0,0.0060589186315745105,0.03860426799502867,0.02334410595363288,0.02201809133582809,0.024026528122322924,0.01642767082345898,0.03430079131866242,0.014542630404634053,0.032196499146705394,0.019381711510064414,Over,Under,0
1161,2.0,-0.06412025055357458,0.03181122460385002,0.0588955925478441,-0.07041676797240064,4.0,9.0,0.022599103801547598,0.021983159890022138,0.026158487469854,0.024523076659816782,0.025522957142262912,0.024431155043941208,0.02617496304407716,0.025236350593062555,0.02757684066859459,0.026361480014506868,Under,Under,1
1225,2.0,-0.02290008948341949,0.02903160303652332,0.01908175940691972,-0.01878888968330879,4.0,13.0,0.019085593689459703,0.02652201617979069,0.020212579545218715,0.023219078135964168,0.027458889282654768,0.03614087581160976,0.021015940219162074,0.037117173836095266,0.02394216674693056,0.03505281158460382,Over,Under,0
174,2.0,-0.009160035793367795,0.02656082831001069,0.008709170723963391,-0.012387367683263172,0.0,11.0,0.004241243042102156,0.02151230201249689,0.027614369237834016,0.01788135902424827,0.03089125044298661,0.029569807482226162,0.014862624389227232,0.014451358665692832,0.02187091233434765,0.020789690552793276,Over,Over,1
